location,origin_date,target_date,output_type_id,value,output_type,target
Los Angeles,2024-05-31,2024-09-30,4,0.779817345172894,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,5,0.849795951343913,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,6,0.894430490353257,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,8,0.943904310463936,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,10,0.967836217315693,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,15,0.989936615271905,cdf,WNV cases
Los Angeles,2024-05-31,2024-09-30,200,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,0,0.0703968253968253,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,1,0.583949447789777,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,2,0.860649133411328,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,3,0.945482784934784,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,4,0.97575861305555,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,5,0.988131146118545,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,6,0.993741937145926,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,8,0.997947833175326,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,10,0.999209937803327,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,15,0.999886205991346,cdf,WNV cases
Los Angeles,2024-05-31,2024-10-31,200,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,0,0.720634920634921,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,1,0.999999999997084,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,2,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,3,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,4,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,5,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,6,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,8,1.0,cdf,WNV cases
Los Angeles,2024-05-31,2024-11-30,10,1.0,cdf,WNV cases
